Country_Name,ISO,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,AFG,0.245508700265252,0.247113845338983,0.254439568897117,0.258535302194175,0.264483432343234,0.27331933110015,0.275734584902183,0.284884399684044,0.282943472997158,0.285341711834973,0.282558886318225,0.229459893287074,0.244889132148865,0.262617443755256,0.28150438656434,0.287908999158957,0.281511311432326,0.279715098554534,0.272790236274278,0.273086530526426,0.272236880140856,0.272639391391181,0.256886608503705,0.232390300625427,0.208844231881011,0.172533058285594,0.1867106978578,0.195930601997897,0.193551858569926,0.193002160883281,0.200628637917434,0.200645145937418,0.203029279801761,0.203586893396451,0.214140780865097,0.237591351451579,0.260641227838052,0.279374914833496,0.304778322252536,0.261804208937038,0.221796805551877,0.275700603925516,0.285820393036138,0.280182654110944,0.287473529411765,0.289988770772883,0.288503529411765,0.316984043787919,0.331094610920601,0.378059652871198,0.380026328145608,0.407481358480612,0.38579242416249,0.387804547612767,0.370857459773147,0.36466447902928
Albania,ALB,1.54532288961039,1.55632207792208,1.54265344687753,1.55800959349593,1.65531374292643,1.65289709677419,1.68683528938907,1.62931064516129,1.59092331983806,1.62068162601626,1.6452655,1.65772265758092,1.75304816753927,1.8443435828877,1.93637944444444,2.11097739534884,2.14752443642922,2.37972540394973,2.45172623097583,2.50495402504472,2.57686281362007,2.59462190305206,2.65783873873874,2.66591994609164,2.58262715827338,2.67720738073807,2.78814401440144,2.91322802148612,3.04733963963964,2.90049759143622,2.59284259094942,2.53427444543035,2.71089360568384,3.41651731793961,3.46137879325643,3.18691520778073,2.96229303964758,2.88322010535558,2.8693607860262,2.95647954545455,2.88705531167691,2.96377157894737,3.04901534344335,2.93262130124777,3.04226128133705,2.84230473214286,2.71818114387846,2.42056409822185,2.30525064513444,2.32150753350537,2.32403380516236,2.35726179971697,2.3691994441169,2.42584361614252,2.78896142382696,2.42607116865533
Algeria,DZA,0.0658278111323701,0.0659477594654788,0.059011042462368,0.0618836744860067,0.0724205877691489,0.0735233794461929,0.0875313055072202,0.0934031739927154,0.0966700993145262,0.100433438121947,0.102737395725574,0.107685604458543,0.106594934994583,0.108031351497654,0.113645386602062,0.111835380840962,0.119389468881183,0.126283575485254,0.138319068918302,0.149718982432124,0.1648427280386,0.170503150331143,0.178004699353393,0.177677227972734,0.184786105349415,0.185249059139785,0.184011343768535,0.17626624932375,0.183006354489164,0.189593600682594,0.184005603024183,0.190601042068699,0.194082327209099,0.180683400605449,0.178329622436884,0.18064953072964,0.176374923154447,0.194970461507558,0.197475140318643,0.193794930161665,0.199056660599865,0.190941475348137,0.200807230546012,0.215719207680156,0.199835010070127,0.211602821689614,0.213531608164453,0.203624115810114,0.226594842919285,0.238255249673708,0.243663706871557,0.260132486468611,0.265394642838179,0.28328287272815,0.286514967532154,0.284384345336821
American Samoa,ASM,1.36673333333333,1.25696666666667,1.6542,2.06833333333333,2.21886666666667,2.1142,1.579,1.44766666666667,1.50146666666667,1.50133333333333,1.47626666666667,1.46706666666667,1.4711,1.47436666666667,1.4799,1.48346666666667,1.52753333333333,1.50266666666667,1.46963333333333,1.46806666666667,1.49406666666667,1.56443333333333,1.6341,1.70136666666667,1.7422,1.76983333333333,1.8107,1.83836666666667,1.8983,1.51086666666667,1.51213333333333,1.419125,1.423125,1.424375,1.30262857142857,1.1396,1.13965,0.970063829787234,0.951920668058455,0.949958333333333,1.01328888888889,1.01328888888889,0.904543650793651,0.91098,0.91098,0.91198,0.956958333333333,0.9548125,0.935795918367347,0.93534693877551,0.935367346938776,0.935367346938776,0.935367346938776,0.935387755102041,0.935469387755102,0.935959183673469
Angola,AGO,0.0366052894874934,0.0381966398601399,0.0397865029709892,0.0431014864628821,0.0466594010825912,0.0487166160558464,0.0530079679051108,0.0532508786610879,0.0569617386759582,0.0622839947735192,0.0671125296167247,0.0690761986062718,0.0703469425087108,0.0706862177700348,0.0715849599303136,0.068198681184669,0.0708053745644599,0.0723458745644599,0.0747178588850174,0.0768298484320557,0.0773972177700348,0.0784865783972126,0.0796631794425087,0.0809355034843206,0.0828819912891986,0.0836489303135888,0.0814624790940767,0.0797743588850174,0.0784559459930314,0.461559875618424,0.462513467362924,0.463745730434783,0.461657589565217,0.461095264347826,0.459447674782609,0.444281643478261,0.43808196173913,0.484464700869565,0.449744066202091,0.464359835951134,0.469598633507853,0.463648963234013,0.518306145164091,0.534057798228859,0.53401455113735,0.48218904150026,0.520949762523834,0.494436101577396,0.495022859838737,0.519244887823257,0.530073680284794,0.486600413629429,0.517164622402433,0.500743816523061,0.525604602128738,0.526156580503463
Antigua and Barbuda,ATG,1.5236,1.73032222222222,1.57053,1.9519,1.60796363636364,1.57601818181818,1.79484,1.87284,1.77977272727273,1.79716363636364,1.87862727272727,2.90724285714286,2.88062857142857,2.76824285714286,2.75841428571429,2.79061428571429,2.85988571428571,3.4356,4.34345714285714,4.95174285714286,4.90718571428571,5.15845714285714,5.1711,4.534525,4.44035555555556,4.45812222222222,4.46034444444444,4.46591111111111,4.05931111111111,4.02823333333333,4.1918,4.19462222222222,4.26133333333333,4.34347777777778,4.39104444444444,4.21366666666667,4.22254444444444,4.20346666666667,4.30137777777778,4.2336,4.35253333333333,4.42753333333333,4.51113333333333,4.57743333333333,4.59311111111111,4.61237777777778,4.514,4.48944444444444,4.4683,2.36777777777778,2.46081111111111,2.47707777777778,2.47093333333333,2.46251111111111,2.34352222222222,2.12748888888889
Argentina,ARG,0.642920594359678,0.647008275063401,0.619871393512512,0.660404964102718,0.7229487350129,0.755556085621774,0.796886723514491,0.796103171741401,0.751784262424402,0.755658084003713,0.773118500394877,0.803971679790433,0.838547552404152,0.836464389327204,0.854045140303148,0.876252202701441,0.907978375831399,0.865345855681676,0.854620095047836,0.838114319637557,0.825161096689446,0.802243098105911,0.815121218245701,0.827980386252402,0.819151210754648,0.800706181733131,0.779330116696238,0.799244823363165,0.800875639758375,0.832438193861953,0.823465798997337,0.834675764549333,0.820781585451701,0.83203625769844,0.82699925182553,0.809794471757894,0.80666075798339,0.785058664380893,0.800233682989129,0.818228171348533,0.849630837597002,0.849036833967835,0.903454186356569,0.869506440135472,0.848990420000363,0.847153535689988,0.847566986732207,0.830104484926626,0.76959021851007,0.709026250839091,0.706714246599362,0.712997200745039,0.733485729797117,0.754696611297915,0.736829876933423,0.754207966375252
Armenia,ARM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0807547008547,0.929655546147333,0.855192833333333,0.814184887459807,0.784098851454824,0.760584084084084,0.718194879518072,0.713899319727891,0.722622675736961,0.737239984939759,0.784658519051042,0.756763019390582,0.776011362126246,0.714385171339564,0.675027499430654,0.690200753467664,0.692520070905764,0.662093970108229,0.643098443804034,0.66385501442789,0.724600059417706,0.804699821746881,0.813006663890046,0.848840162223415,0.86741054389313
Australia,AUS,0.194145372141642,0.200398516243681,0.20244907207522,0.207484171945528,0.208027894015764,0.196276433395057,0.200747620655804,0.208994805200275,0.21709949430308,0.2255665358343,0.233065581589768,0.235999511411746,0.228414057209502,0.237781954454029,0.250374073663259,0.251124143812798,0.238950321451032,0.229150228736911,0.21993297535574,0.215342249744267,0.210888977526251,0.211587296504149,0.205353604669674,0.207718823183712,0.216592900456698,0.218264688405874,0.212589141650036,0.215009737170298,0.226475501255682,0.34703785924505,0.34471482005469,0.33564030670688,0.335145370269789,0.331418449371136,0.330415275127982,0.311437402223889,0.310282085244483,0.323703715506721,0.396803853842271,0.430042864763996,0.428991163923634,0.419676181431767,0.279753760182025,0.35816923700893,0.279713431457781,0.355600231074323,0.331412939741309,0.278445184860336,0.304504984487652,0.26053026920568,0.463192925521502,0.469575487207564,0.313992447089157,0.349078474606726,0.380264604154539,0.357184064536297
Austria,AUT,2.3058752320414,2.38083344661569,2.3830578543183,2.33235023730764,2.38413916632989,2.45071717557252,2.55492260722649,2.59027181258,2.58380254244875,2.58270972480365,2.66238558824415,2.64122908288228,2.7317601328285,2.79931546783899,2.78281163191723,2.80779337207476,2.80412839879154,2.86009689386318,2.93248677972573,2.9195829353709,2.85769170311213,2.8897997899895,3.02663624045738,3.09533294870104,3.13409066666667,3.05423341482754,3.01253748348745,2.99456408489978,2.86629502392972,2.94167945368564,2.91128367743423,2.86092114171922,2.76856378792931,2.74403259744164,2.63855583509443,2.65877698180473,2.62669894758146,2.57736967465117,2.56038840010828,2.51589432691654,2.52711378210624,2.62442757218662,2.85681248981884,2.40364685778057,2.40666042425091,2.37905662434495,2.34369697183845,2.40081213070406,2.37134651162791,2.42475676453656,2.45572251840569,2.46358935361217,2.46855448387572,2.50855865448383,2.48099350732954,2.54028679821884
